Faction,Tier,Name
The Great Hunger,elite,Elodie the Hollow-Bellied
The Great Hunger,elite,Hunger the Devourer
The Great Hunger,elite,Feast the Final Devourer
The Great Hunger,elite,Wulfric the Hollow-Eyed
The Great Hunger,elite,Greed the Starveling
The Great Hunger,elite,Hook the Feastborn
The Great Hunger,elite,Isolde the Empty
The Great Hunger,elite,Glut the Flesh-Eating
The Great Hunger,elite,Mara the Devourer
The Great Hunger,elite,Meatcaller the Last-Eating
The Great Hunger,elite,Scarcity the Feast-Crowned
The Great Hunger,elite,Gideon the Bone-Fed
The Great Hunger,elite,Maw the Feastborn
The Great Hunger,elite,Rend the Hollow-Bellied
The Great Hunger,elite,Xander the Hollow-Eyed
The Great Hunger,elite,Bone the Flesh-Hungry
The Great Hunger,elite,Corvin the Last-to-Eat
The Great Hunger,elite,Joram the Great-Appetited
The Great Hunger,leader,Master of the Red Maw Mara
The Great Hunger,leader,High Butcher of the Endless Feast Genevieve
The Great Hunger,leader,Lord of the Hollow Table Feastborn
The Great Hunger,leader,Herald of the Thousand Hungers Waldric
The Great Hunger,leader,Lord of the Empty Throne Fiora
The Great Hunger,leader,Lord of the Bone Orchard Rend
The Great Hunger,leader,Lord of the Endless Banquet Katerine
The Great Hunger,leader,The Flesh Kingdom Herald Selene
The Great Hunger,leader,The Butcher-Saint of Appetite Abel
The Great Hunger,leader,Keeper of the Consumed Reliquary Celia
The Great Hunger,leader,Master of the Maw Procession Gullet
The Great Hunger,leader,The Hunger Road Marshal Nadia
The Great Hunger,leader,The Hunger Road Marshal Scarcity
The Great Hunger,leader,The Endless Appetite Marshal Nestor
The Great Hunger,leader,Keeper of the Hunger Cathedral Gorge
The Great Hunger,leader,Keeper of the Maw Kingdom Bram
The Great Hunger,leader,The Red Banquet Marshal Vera
The Great Hunger,leader,Lord of the Starveling Host Starve
The Great Hunger,leader,The Appetite Confessor Devour
The Great Hunger,leader,The Great Butcher of Kings Ache
The Great Hunger,leader,Lord of the Empty Throne Dorian
The Great Hunger,leader,Keeper of the Bone Throne Garrick
The Great Hunger,leader,The Black Feast Commander Tiber
The Great Hunger,leader,The Flesh Kingdom Herald Aldric
The Great Hunger,leader,Keeper of the Last Bread Alina
The Great Hunger,leader,The Feast Caller Feastborn
The Great Hunger,leader,The Feast Bell Warden Tobin
The Great Hunger,leader,Lord of the Bone Orchard Blackmaw
The Great Hunger,leader,Warden of the Consumed Kingdom Bite
The Great Hunger,leader,Lord of the Black Maw Roderic
The Great Hunger,leader,Master of the Thousand Mouths Hollow
The Great Hunger,leader,Keeper of the Consumed Reliquary Baran
The Great Hunger,leader,The Feast Caller Ulric
The Great Hunger,leader,Master of the Hollow Communion Cleaver
The Great Hunger,leader,Keeper of the Last Bread Corinne
The Great Hunger,leader,The Hollow Kingdom Warden Freya
The Great Hunger,leader,The Endless Appetite Marshal Oren
The Great Hunger,leader,The Last Devourer Genevieve
The Great Hunger,leader,The Black Feast Commander Bernadette
The Great Hunger,leader,Lord of the Bone Orchard Hadrian
The Great Hunger,leader,Herald of the Thousand Hungers Ilse
The Great Hunger,leader,Keeper of the Maw Kingdom Isak
The Great Hunger,leader,The Great Butcher of Kings Gullet
The Great Hunger,leader,Master of the Red Maw Lenore
The Great Hunger,leader,The Appetite Confessor Edric
The Great Hunger,leader,Lord of the Empty Throne Fang
The Great Hunger,leader,The Endless Appetite Marshal Talia
The Great Hunger,leader,Master of the Thousand Mouths Famine
The Great Hunger,leader,Lord of the Endless Banquet Mawbound
The Great Hunger,leader,The Black Feast Commander Vera
The Great Hunger,leader,The Great Gnawing Herald Adela
The Great Hunger,leader,The Black Feast Commander Cleaver
The Great Hunger,leader,Keeper of the Final Feast Genevieve
The Great Hunger,leader,Herald of the Black Appetite Helena
The Great Hunger,leader,Warden of the Consumed Kingdom Niall
The Great Hunger,leader,Lord of the Feast of Teeth Alaric
The Great Hunger,leader,Lord of the Endless Banquet Dorothea
The Great Hunger,leader,The Bone Throne Confessor Silas
The Great Hunger,leader,Warden of the Consumed Kingdom Beatrice
The Great Hunger,leader,Herald of the Black Appetite Need
The Great Hunger,leader,The Devourer Marshal Devour
The Great Hunger,leader,The Hollow Kingdom Warden Hunger
The Great Hunger,leader,Lord of the Empty Throne Malric
The Great Hunger,leader,The Maw Crown Bearer Ache
The Great Hunger,leader,The Great Gnawing Herald Need
The Great Hunger,leader,Lord of the Black Maw Katerine
The Great Hunger,leader,The Great Gnawing Herald Marius
The Great Hunger,leader,Warden of the Last Mouth Waldric
The Great Hunger,leader,The Hunger Eternal Alaric
The Great Hunger,leader,The Appetite Confessor Belly
The Great Hunger,leader,Keeper of the Devoured Crown Nestor
The Great Hunger,leader,Lord of the Black Maw Clarisse
The Great Hunger,leader,Warden of the Last Mouth Estelle
The Great Hunger,leader,The Last Devourer Rend
The Great Hunger,leader,High Butcher of the Endless Feast Feastborn
The Great Hunger,leader,Keeper of the Consumed Reliquary Rend
The Great Hunger,leader,The Feast Bell Warden Marius
The Great Hunger,leader,Keeper of the Last Bread Freya
The Great Hunger,leader,Keeper of the Consumed Reliquary Hook
The Great Hunger,leader,Herald of the Black Appetite Jarek
The Great Hunger,leader,Master of the Red Maw Malric
The Great Hunger,leader,Warden of the Great Hunger Hollowgut
The Great Hunger,leader,Warden of the Great Hunger Roderic
The Great Hunger,leader,The Appetite Confessor Odette
The Great Hunger,leader,The Last Devourer Gorge
The Great Hunger,leader,The Great Devouring Prophet Kellan
The Great Hunger,leader,The Endless Appetite Marshal Fiora
The Great Hunger,leader,Warden of the Last Mouth Butcher
The Great Hunger,leader,Keeper of the Empty Bowl Rowan
The Great Hunger,leader,The Feast Bell Warden Yorick
The Great Hunger,leader,Keeper of the Hunger Cathedral Abel
The Great Hunger,leader,Master of the Red Maw Ache
The Great Hunger,leader,The Hunger Prophet Empty
The Great Hunger,leader,Lord of the Feast of Teeth Meatcaller
The Great Hunger,leader,The Bone Throne Confessor Dorian
The Great Hunger,leader,Master of the Red Maw Nestor
The Great Hunger,leader,The Bone Throne Confessor Xander
The Great Hunger,leader,The Hollow Kingdom Warden Silas
The Great Hunger,leader,Keeper of the Maw Kingdom Joram
The Great Hunger,leader,The Great Devouring Prophet Katerine
Heretic Legion,grunt,Rifted Ex Nameless Father
Heretic Legion,grunt,Bone Ex Unmade Prophet
Heretic Legion,grunt,Valena Ex Blasphemous Choir
Heretic Legion,grunt,Malcira Ex Scriptura Errata
Heretic Legion,grunt,Halvek Ex Null Sermonis
Heretic Legion,grunt,Ylric Ex Blight Origin
Heretic Legion,grunt,Vile Ex Void Ecclesia
Heretic Legion,grunt,Mask Ex Forbidden Origin
Heretic Legion,grunt,Belthara Ex Tenebris Apostatae
Heretic Legion,grunt,Varkessa Ex Manus Impura
Heretic Legion,grunt,Halvek Ex Lost Name
Heretic Legion,grunt,Sablet Ex Broken Origin
Heretic Legion,grunt,Adrianek Ex Scar Origin
Heretic Legion,grunt,Goratha Ex Gloria Obscura
Heretic Legion,grunt,Coilborn Ex Lost Curia
Heretic Legion,grunt,Belthas Ex Mask Origin
Heretic Legion,grunt,Adrielle Ex Starless Faith
Heretic Legion,grunt,Scream Ex Imperium Fractum
Heretic Legion,grunt,Sarna Ex Split Origin
Heretic Legion,grunt,Lucianus Ex Forgotten Origin
Heretic Legion,grunt,Uldra Ex Hollow Creed
Heretic Legion,grunt,Brodina Ex Inverted Grace
Heretic Legion,grunt,Dorselle
Heretic Legion,grunt,Nightcoil Ex Sword Broken
Heretic Legion,grunt,Luthoric Ex Apostolus Perditus
Heretic Legion,grunt,Blight Ex Mask Origin
Heretic Legion,grunt,Uldren Ex Terra Maledicta
Heretic Legion,grunt,Zorvan Ex Fallen Testament
Heretic Legion,grunt,Wulfram Ex Gloria Obscura
Heretic Legion,grunt,Wulfrine Ex Whispered Sin
Heretic Legion,grunt,Raskel Ex Apostate Root
Heretic Legion,grunt,Zethar Ex Mirror Gospel
Heretic Legion,grunt,Brodan Ex Split Origin
Heretic Legion,grunt,Istria Ex Lash Origin
Heretic Legion,grunt,Broken Ex Scar Origin
Heretic Legion,grunt,Rift Ex Fides Rupta
Heretic Legion,grunt,Uldren Ex Dread Origin
Heretic Legion,grunt,Ash Ex Sancto Petro Corrupto
Heretic Legion,grunt,Zethar Ex Inquisitio Perdita
Heretic Legion,grunt,Adrianek Ex Shattered Oath
Heretic Legion,grunt,Cassor Ex Ash Origin
Heretic Legion,grunt,Split Ex Sancto Petro Corrupto
Heretic Legion,grunt,Adrianek Ex Lost Origin
Heretic Legion,grunt,Helmina Ex Ecclesia Caduca
Heretic Legion,grunt,Kaldira Ex Blighted Chapel
Heretic Legion,grunt,Valek Ex Broken Litany
Heretic Legion,grunt,Ezechor Ex Aqua Nigra
Heretic Legion,grunt,Quorim Ex Fides Rupta
Heretic Legion,grunt,Domara Ex Manus Impura
Heretic Legion,grunt,Veylan Ex Porta Clausa
Heretic Legion,grunt,Snare Ex Black Benediction
Heretic Legion,grunt,Lucivar Ex Tenebris Apostatae
Heretic Legion,grunt,Varkas Ex Inquisitio Perdita
Heretic Legion,grunt,Rot Ex Ash Origin
Heretic Legion,grunt,Palegrin Ex Corrupted Mercy
Heretic Legion,grunt,Domar Ex Bone Origin
Heretic Legion,grunt,Lucianus Ex Broken Origin
Heretic Legion,grunt,Mask Ex Void Origin
Heretic Legion,grunt,Adrielle Ex Redacted Origin
Heretic Legion,grunt,Raskel Ex Whispered Sin
Heretic Legion,grunt,Severed Ex Twisted Martyr
Heretic Legion,grunt,Thalor Ex Umbra Crucis
Heretic Legion,grunt,Cassor Ex Rot Origin
Heretic Legion,grunt,Belthara Ex Anima Devora
Heretic Legion,grunt,Sarn Ex Verbum Fractum
Heretic Legion,grunt,Orbanne Ex Forbidden Psalm
Heretic Legion,grunt,Sabell Ex Rotting Canon
Heretic Legion,grunt,Wulfram Ex Lost Canticle
Heretic Legion,grunt,Wound Ex Rot Origin
Heretic Legion,grunt,Palegrin Ex Forgotten Origin
Heretic Legion,grunt,Unmade Ex Apostolus Perditus
Heretic Legion,grunt,Malthus Ex Cursed Reliquary
Heretic Legion,grunt,Bone Ex Snare Origin
Heretic Legion,grunt,Cassiax Ex Fallen Testament
Heretic Legion,grunt,Halvessa Ex Redacted Origin
Heretic Legion,grunt,Nameless Ex Hunger Origin II
Heretic Legion,grunt,Xarna Ex Blackened Mercy
Heretic Legion,grunt,Uldren Ex Anima Devora
Heretic Legion,grunt,Valena Ex Split Origin
Heretic Legion,grunt,Ylric Ex Unholy See
Heretic Legion,grunt,Halflight Ex Porta Clausa
Heretic Legion,grunt,Nightcoil Ex Unholy See
Heretic Legion,grunt,Nightcoil Ex Broken Bishop
Heretic Legion,grunt,Orbanne Ex Choir Silentium
Heretic Legion,grunt,Malcira Ex Lux Inversa
Heretic Legion,grunt,Malthus Ex Lost Curia
Heretic Legion,grunt,Malthira Ex Hollow Priesthood
Heretic Legion,grunt,Void Ex Vox Vacua
Heretic Legion,grunt,Scream Ex Ignis Primus
Heretic Legion,grunt,Fenric Ex Lux Inversa
Heretic Legion,grunt,Korvessa Ex Chain Origin
Heretic Legion,grunt,Ekran Ex Ordo Ruinae
Heretic Legion,grunt,Gorath Ex Redacted Origin
Heretic Legion,grunt,Orban Ex Empty Hell
Heretic Legion,grunt,Thalira Ex Tenebris Apostatae
Heretic Legion,grunt,Raskel Ex Null Sermonis
Heretic Legion,grunt,Gorath Ex Fallen Light
Heretic Legion,grunt,Luthira Ex Bloodless Sacrament
Heretic Legion,grunt,Ignar Ex Bellator Umbrarum
Heretic Legion,grunt,Arcthos Ex Scar Origin
Heretic Legion,elite,The Forbidden Prefect Kaldor
Heretic Legion,elite,The Rotting Bishop of War
Heretic Legion,elite,Prophet of the Blackened Gospel
Heretic Legion,elite,The Silent Heresiarch Korvessa
Heretic Legion,elite,The Black Psalm Commander Ekra
Heretic Legion,elite,The Null Inquisitor Chainless
Heretic Legion,elite,The Unmade Cardinal Chainless
Heretic Legion,elite,The Dissonant Prelate Gorath
Heretic Legion,elite,The Dissonant Prelate Malchor
Heretic Legion,elite,The Broken Canon Keeper
Heretic Legion,elite,The Severed Faith Marshal
Heretic Legion,elite,The Severed Vicar Fenrica
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Unholy Bannerlord Rift
Heretic Legion,elite,The Rotting Bishop of War
Heretic Legion,elite,The Final Heretic Raskela
Heretic Legion,elite,The Broken Creed Marshal Veyla
Heretic Legion,elite,The Unholy Bannerlord Cassor
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Pale Apostate Gash
Heretic Legion,elite,The Ashen Anti-Pope Kaldira
Heretic Legion,elite,The Silent Heresiarch Ashen
Heretic Legion,elite,The Ash-Worn Confessor Thalira
Heretic Legion,elite,Lord of the Broken Sacrament
Heretic Legion,elite,The False Light Executor
Heretic Legion,elite,Master of the Severed Rite
Heretic Legion,elite,The Lost Sermon General Rift
Heretic Legion,elite,The Empty Gospel General
Heretic Legion,elite,The Null Doctrine Keeper
Heretic Legion,elite,Commander of the Blasphemous Host
Heretic Legion,elite,The Unholy Bannerlord Cassiax
Heretic Legion,elite,The Final Heretic Gorath
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Unbound Choirmaster Hollow
Heretic Legion,elite,The Silent Heresiarch
Heretic Legion,elite,The Pale Apostate Ash
Heretic Legion,elite,The Severed Faith Marshal Void
Heretic Legion,elite,The Ashen Anti-Pope Coil
Heretic Legion,elite,The Rot Crowned Warleader
Heretic Legion,elite,The Lost Sermon General
Heretic Legion,elite,The False Light Executor Fell
Heretic Legion,elite,The Empty Gospel General
Heretic Legion,elite,The Pale Apostate Dorsal
Heretic Legion,elite,The False Light Executor
Heretic Legion,elite,The Rotting Bishop of War
Heretic Legion,elite,Keeper of the Inverted Cross
Heretic Legion,elite,The Heretic Strategos Nameless
Heretic Legion,elite,Master of the Severed Rite
Heretic Legion,elite,The Final Heretic Undone
Heretic Legion,elite,The Final Heretic Ylra
Heretic Legion,elite,The Silent Heresiarch Adrielle
Heretic Legion,elite,The Unlighted Marshal Corvin
Heretic Legion,elite,The Chainless Inquisitor Shard
Heretic Legion,elite,The Unmade Cardinal Rifted
Heretic Legion,elite,The Rot Crowned Warleader
Heretic Legion,elite,The Infernal Curator of War
Heretic Legion,elite,The Empty Gospel General Sarn
Heretic Legion,elite,The Hollow Saint-Killer Undone
Heretic Legion,elite,The Heretic Warmaster Severed
Heretic Legion,elite,The War Prophet of Nothingness
Heretic Legion,elite,The Null Doctrine Keeper Gash
Heretic Legion,elite,The Silent Heresiarch Rifted
Heretic Legion,elite,The Final Heretic Mask
Heretic Legion,elite,The False Light Executor Mire
Heretic Legion,elite,The Pale Apostate Uldra
Heretic Legion,elite,High Apostate of the Unwritten Creed
Heretic Legion,elite,The Void Confessor Luthira
Heretic Legion,elite,The Unbound Choirmaster Wound
Heretic Legion,elite,The Unmade Cardinal Damarus
Heretic Legion,elite,The False Light Executor
Heretic Legion,elite,The Rotting Bishop of War
Heretic Legion,elite,The Null Inquisitor Quorim
Heretic Legion,elite,The Unmade Cardinal Scar
Heretic Legion,elite,The Ash-Worn Confessor
Heretic Legion,elite,The Rotting Bishop of War
Heretic Legion,elite,The Broken Creed Marshal Scar
Heretic Legion,elite,The Severed Faith Marshal
Heretic Legion,elite,The Ruin Bishop Bloodless
Heretic Legion,elite,The Forbidden Prefect
Heretic Legion,elite,The Pale Apostate Morianne
Heretic Legion,elite,The Mirror Cardinal Dread
Heretic Legion,elite,The False Apostle General
Heretic Legion,elite,The Ash-Worn Confessor Raskel
Heretic Legion,elite,The Unbound Choirmaster Shard
Heretic Legion,elite,Commander of the Blasphemous Host
Heretic Legion,elite,The Severed Faith Marshal
Heretic Legion,elite,The Pale Apostate Petrina
Heretic Legion,elite,The Severed Faith Marshal Mire
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Starless Liturgist Vile
Heretic Legion,elite,Commander of the Blasphemous Host
Heretic Legion,elite,The Unholy Bannerlord Dorsal
Heretic Legion,elite,High Apostate of the Unwritten Creed
Heretic Legion,elite,Keeper of the Inverted Cross
Heretic Legion,elite,The Black Psalm Commander
Heretic Legion,elite,The Mirror Cardinal Damarus
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Cursed Doctrine Warden
Heretic Legion,elite,The Unholy Bannerlord Adrianek
Heretic Legion,elite,The Heretic Warmaster Corvina
Heretic Legion,leader,The Forbidden Prefect Thren
Heretic Legion,leader,The Chainless Inquisitor Sarn
Heretic Legion,leader,The Unbound Choirmaster Lash
Heretic Legion,leader,The Unbound Choirmaster Dorselle
Heretic Legion,leader,The False Apostle General Echo
Heretic Legion,leader,Warden of the Fallen Litany Fell
Heretic Legion,leader,The War Prophet of Nothingness Void
Heretic Legion,leader,The Heretic Strategos Severak
Heretic Legion,leader,The Fallen Synod Master Drevian
Heretic Legion,leader,The Unwritten Creed Bearer Thelria
Heretic Legion,leader,The Cursed Doctrine Warden Cassor
Heretic Legion,leader,The Infernal Curator of War Xarna
Heretic Legion,leader,The Dissonant Prelate Dorsal
Heretic Legion,leader,The Crimson Null Priest Nereza
Heretic Legion,leader,Lord of the Broken Sacrament Parvan
Heretic Legion,leader,The Broken Canon Keeper Severine
Heretic Legion,leader,The Forbidden Prefect Brodan
Heretic Legion,leader,The Black Psalm Commander Void
Heretic Legion,leader,The Heretic Warmaster Morianne
Heretic Legion,leader,The Lost Sermon General Severine
Heretic Legion,leader,The Lost Sermon General Domara
Heretic Legion,leader,The Unbound Choirmaster Halflight
Heretic Legion,leader,The Heretic Warmaster Orban
Heretic Legion,leader,The Mirror Cardinal Snare
Heretic Legion,leader,Lord of the Broken Sacrament Helmina
Heretic Legion,leader,The Infernal Curator of War Rot
Heretic Legion,leader,The Blight Apostle Cassora
Heretic Legion,leader,The Broken Evangelist Shard
Heretic Legion,leader,The Void-Crowned Commander Ylra
Heretic Legion,leader,The Cursed Doctrine Warden Cry
Heretic Legion,leader,The Final Heretic Uldren
Heretic Legion,leader,The Unbound Choirmaster Ignara
Heretic Legion,leader,The Unholy Bannerlord Malchor
Heretic Legion,leader,The Severed Faith Marshal Ekran
Heretic Legion,leader,Commander of the Blasphemous Host Sabell
Heretic Legion,leader,The Broken Evangelist Coil
Heretic Legion,leader,The Unwritten Creed Bearer Malthus
Heretic Legion,leader,Keeper of the Inverted Cross Ezechra
Heretic Legion,leader,The Null Doctrine Keeper Rift
Heretic Legion,leader,The Black Psalm Commander Null
Heretic Legion,leader,The Silent Heresiarch Kaldor
Heretic Legion,leader,Master of the Severed Rite Damaris
Heretic Legion,leader,The Void-Crowned Commander Ezechra
Heretic Legion,leader,The Cursed Doctrine Warden Brodina
Heretic Legion,leader,High Executor of False Doctrine Parvina
Heretic Legion,leader,The Unholy Bannerlord Scream
Heretic Legion,leader,The Unlighted Marshal Varkessa
Heretic Legion,leader,The Ashen Anti-Pope Petrina
Heretic Legion,leader,The Pale Apostate Cassiax
Heretic Legion,leader,The Broken Canon Keeper Drevia
Heretic Legion,leader,The Ash-Worn Confessor Drevia
Heretic Legion,leader,The Heretic Warmaster Severine
Heretic Legion,leader,The Black Psalm Commander Thalor
Heretic Legion,leader,Lord of the Broken Sacrament Korvath
